name,op category,process_name,process_label,thread_name,Input Dims,Input type,Input Strides,Concrete Inputs,operation_count,total_direct_kernel_time_mean,total_subtree_kernel_time_mean,total_direct_kernel_time_median,total_subtree_kernel_time_median,total_direct_kernel_time_std,total_subtree_kernel_time_std,total_direct_kernel_time_min,total_subtree_kernel_time_min,total_direct_kernel_time_max,total_subtree_kernel_time_max,total_direct_kernel_time_sum,total_subtree_kernel_time_sum,ex_UID,kernel_details_summary,trunc_kernel_details,Percentage (%),Cumulative Percentage (%)
aten::index,elementwise,Unknown,Unknown,Unknown,"((124,), ())","('int', '')","((1,), ())","('', '')",4,5.1917724609375,5.1917724609375,5.17138671875,5.17138671875,0.239842164472378,0.239842164472378,4.93115234375,4.93115234375,5.4931640625,5.4931640625,20.76708984375,20.76708984375,4961593,"[{'name': 'void at::native::index_elementwise_kernel<128, 4, at::native::gpu_index_kernel<at::native::index_kernel_impl<at::native::OpaqueType<4> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_kernel_impl<at::native::OpaqueType<4> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&, bool)::{lambda(int)#1}>(long, at::native::gpu_index_kernel<at::native::index_kernel_impl<at::native::OpaqueType<4> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_kernel_impl<at::native::OpaqueType<4> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&, bool)::{lambda(int)#1})', 'stream': 4, 'count': 4, 'total_duration_us': np.float64(20.767), 'mean_duration_us': np.float64(5.19175), 'median_duration_us': np.float64(5.1715), 'std_dev_duration_us': np.float64(0.20767929001226876), 'min_duration_us': np.float64(4.931), 'max_duration_us': np.float64(5.493)}]","[{'name': 'void at::native::index_elementwise_kernel<128, 4, at::native::gp...', 'stream': 4, 'mean_duration_us': np.float64(5.19)}]",0.00020736919358547618,99.99524501868643
aten::copy_,elementwise,Unknown,Unknown,Unknown,"((124,), (124,), ())","('bool', 'bool', 'Scalar')","((1,), (1,), ())","('', '', 'True')",4,5.081298828125,5.081298828125,4.85107421875,4.85107421875,0.5159025890015488,0.5159025890015488,4.77001953125,4.77001953125,5.85302734375,5.85302734375,20.3251953125,20.3251953125,4777618,"[{'name': 'Memcpy DtoD (Device -> Device)', 'stream': 4, 'count': 4, 'total_duration_us': np.float64(20.324999999999996), 'mean_duration_us': np.float64(5.081249999999999), 'median_duration_us': np.float64(4.851), 'std_dev_duration_us': np.float64(0.4467954649501268), 'min_duration_us': np.float64(4.77), 'max_duration_us': np.float64(5.853)}]","[{'name': 'Memcpy DtoD (Device -> Device)', 'stream': 4, 'mean_duration_us': np.float64(5.08)}]",0.00020295666812887147,99.99544797535457
aten::add,elementwise,Unknown,Unknown,Unknown,"((124,), (124,), ())","('int', 'int', 'Scalar')","((1,), (1,), ())","('', '', '1')",4,4.961181640625,4.961181640625,5.011474609375,5.011474609375,0.17074327964087244,0.17074327964087244,4.73095703125,4.73095703125,5.0908203125,5.0908203125,19.8447265625,19.8447265625,4777660,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<int>, std::array<char*, 3ul> >(int, at::native::CUDAFunctor_add<int>, std::array<char*, 3ul>)', 'stream': 4, 'count': 4, 'total_duration_us': np.float64(19.845000000000002), 'mean_duration_us': np.float64(4.961250000000001), 'median_duration_us': np.float64(5.0115), 'std_dev_duration_us': np.float64(0.14793643060449996), 'min_duration_us': np.float64(4.731), 'max_duration_us': np.float64(5.091)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::CU...', 'stream': 4, 'mean_duration_us': np.float64(4.96)}]",0.00019815896089207696,99.99564613431546
aten::copy_,elementwise,Unknown,Unknown,Unknown,"((123,), (123,), ())","('int', 'int', 'Scalar')","((1,), (1,), ())","('', '', 'True')",4,4.9407958984375,4.9407958984375,5.051025390625,5.051025390625,0.3675408523153266,0.3675408523153266,4.41015625,4.41015625,5.2509765625,5.2509765625,19.76318359375,19.76318359375,6742185,"[{'name': 'Memcpy DtoD (Device -> Device)', 'stream': 4, 'count': 4, 'total_duration_us': np.float64(19.763), 'mean_duration_us': np.float64(4.94075), 'median_duration_us': np.float64(5.051), 'std_dev_duration_us': np.float64(0.3183789997785658), 'min_duration_us': np.float64(4.41), 'max_duration_us': np.float64(5.251)}]","[{'name': 'Memcpy DtoD (Device -> Device)', 'stream': 4, 'mean_duration_us': np.float64(4.94)}]",0.0001973447158630681,99.99584347903132
aten::sub,elementwise,Unknown,Unknown,Unknown,"((124,), (), ())","('int', 'long int', 'Scalar')","((1,), (), ())","('', '', '1')",4,4.8304443359375,4.8304443359375,4.79052734375,4.79052734375,0.2326134071502006,0.2326134071502006,4.60986328125,4.60986328125,5.130859375,5.130859375,19.32177734375,19.32177734375,4777698,"[{'name': 'void at::native::unrolled_elementwise_kernel<at::native::CUDAFunctorOnSelf_add<int>, std::array<char*, 2ul>, 4, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, at::native::CUDAFunctorOnSelf_add<int>, std::array<char*, 2ul>, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast)', 'stream': 4, 'count': 4, 'total_duration_us': np.float64(19.322), 'mean_duration_us': np.float64(4.8305), 'median_duration_us': np.float64(4.7905), 'std_dev_duration_us': np.float64(0.20144540203241168), 'min_duration_us': np.float64(4.61), 'max_duration_us': np.float64(5.131)}]","[{'name': 'void at::native::unrolled_elementwise_kernel<at::native::CUDAFun...', 'stream': 4, 'mean_duration_us': np.float64(4.83)}]",0.00019293706612519995,99.99603641609745
aten::copy_,elementwise,Unknown,Unknown,Unknown,"((124,), (124,), ())","('int', 'int', 'Scalar')","((1,), (1,), ())","('', '', 'False')",4,4.730712890625,4.730712890625,4.7109375,4.7109375,0.15016084100993468,0.15016084100993468,4.56982421875,4.56982421875,4.93115234375,4.93115234375,18.9228515625,18.9228515625,4777663,"[{'name': 'Memcpy DtoD (Device -> Device)', 'stream': 4, 'count': 4, 'total_duration_us': np.float64(18.923000000000002), 'mean_duration_us': np.float64(4.7307500000000005), 'median_duration_us': np.float64(4.711), 'std_dev_duration_us': np.float64(0.1299237757302334), 'min_duration_us': np.float64(4.57), 'max_duration_us': np.float64(4.931)}]","[{'name': 'Memcpy DtoD (Device -> Device)', 'stream': 4, 'mean_duration_us': np.float64(4.73)}]",0.00018895360391741424,99.99622536970138
triton_per_fused__to_copy_native_layer_norm_slice_0,triton,Unknown,Unknown,Unknown,"((4096, 160), (128,), (128,), (4096, 128), (), ())","('c10::BFloat16', 'float', 'float', 'c10::BFloat16', 'Scalar', 'Scalar')","((160, 1), (1,), (1,), (128, 1), (), ())","('', '', '', '', '4096', '128')",3,6.054036458333333,6.054036458333333,5.89404296875,5.89404296875,0.31330932085539903,0.31330932085539903,5.85302734375,5.85302734375,6.4150390625,6.4150390625,18.162109375,18.162109375,4962267,"[{'name': 'triton_per_fused__to_copy_native_layer_norm_slice_0', 'stream': 4, 'count': 3, 'total_duration_us': np.float64(18.162), 'mean_duration_us': np.float64(6.053999999999999), 'median_duration_us': np.float64(5.894), 'std_dev_duration_us': np.float64(0.2558137343198498), 'min_duration_us': np.float64(5.853), 'max_duration_us': np.float64(6.415)}]","[{'name': 'triton_per_fused__to_copy_native_layer_norm_slice_0', 'stream': 4, 'mean_duration_us': np.float64(6.05)}]",0.0001813572341258229,99.9964067269355
aten::copy_,elementwise,Unknown,Unknown,Unknown,"((124,), (124,), ())","('long int', 'long int', 'Scalar')","((1,), (1,), ())","('', '', 'True')",4,4.4300537109375,4.4300537109375,4.490478515625,4.490478515625,0.4740451342009458,0.4740451342009458,3.84814453125,3.84814453125,4.89111328125,4.89111328125,17.72021484375,17.72021484375,4777629,"[{'name': 'Memcpy DtoD (Device -> Device)', 'stream': 4, 'count': 4, 'total_duration_us': np.float64(17.72), 'mean_duration_us': np.float64(4.43), 'median_duration_us': np.float64(4.4905), 'std_dev_duration_us': np.float64(0.41056241912771313), 'min_duration_us': np.float64(3.848), 'max_duration_us': np.float64(4.891)}]","[{'name': 'Memcpy DtoD (Device -> Device)', 'stream': 4, 'mean_duration_us': np.float64(4.43)}]",0.00017694470866921815,99.99658367164417
aten::copy_,elementwise,Unknown,Unknown,Unknown,"((121,), (121,), ())","('long int', 'long int', 'Scalar')","((1,), (1,), ())","('', '', 'True')",4,4.21923828125,4.21923828125,4.20947265625,4.20947265625,0.3500830143163786,0.3500830143163786,3.80810546875,3.80810546875,4.64990234375,4.64990234375,16.876953125,16.876953125,6742242,"[{'name': 'Memcpy DtoD (Device -> Device)', 'stream': 4, 'count': 4, 'total_duration_us': np.float64(16.877), 'mean_duration_us': np.float64(4.21925), 'median_duration_us': np.float64(4.2095), 'std_dev_duration_us': np.float64(0.3032419619709649), 'min_duration_us': np.float64(3.808), 'max_duration_us': np.float64(4.65)}]","[{'name': 'Memcpy DtoD (Device -> Device)', 'stream': 4, 'mean_duration_us': np.float64(4.22)}]",0.00016852434241114482,99.99675219598659
triton_poi_fused_2,triton,Unknown,Unknown,Unknown,"((4096, 128), (4096,), (202752, 64), (4096, 2624), (4096, 64), (4096, 1, 32, 2), (4096, 64), (), ())","('c10::BFloat16', 'long int', 'c10::BFloat16', 'c10::BFloat16', 'c10::BFloat16', 'c10::BFloat16', 'c10::BFloat16', 'Scalar', 'Scalar')","((128, 1), (1,), (64, 1), (2624, 1), (128, 1), (64, 1, 2, 1), (128, 1), (), ())","('', '', '', '', '', '', '', '262144', '262144')",3,5.612141927083333,5.612141927083333,5.61181640625,5.61181640625,0.0005638186222556221,0.0005638186222556221,5.61181640625,5.61181640625,5.61279296875,5.61279296875,16.83642578125,16.83642578125,4962274,"[{'name': 'triton_poi_fused_2', 'stream': 4, 'count': 3, 'total_duration_us': np.float64(16.837), 'mean_duration_us': np.float64(5.612333333333333), 'median_duration_us': np.float64(5.612), 'std_dev_duration_us': np.float64(0.0004714045207911891), 'min_duration_us': np.float64(5.612), 'max_duration_us': np.float64(5.613)}]","[{'name': 'triton_poi_fused_2', 'stream': 4, 'mean_duration_us': np.float64(5.61)}]",0.00016811965775600867,99.99692031564435
triton_poi_fused_mul_slice_view_3,triton,Unknown,Unknown,Unknown,"((4096, 160), (131072, 1), (4096, 32), ())","('c10::BFloat16', 'float', 'float', 'Scalar')","((160, 1), (1, 1), (32, 1), ())","('', '', '', '131072')",3,5.519368489583333,5.519368489583333,5.57177734375,5.57177734375,0.09204630410729611,0.09204630410729611,5.4130859375,5.4130859375,5.5732421875,5.5732421875,16.55810546875,16.55810546875,4962275,"[{'name': 'triton_poi_fused_mul_slice_view_3', 'stream': 4, 'count': 3, 'total_duration_us': np.float64(16.558), 'mean_duration_us': np.float64(5.519333333333333), 'median_duration_us': np.float64(5.572), 'std_dev_duration_us': np.float64(0.07519012937583998), 'min_duration_us': np.float64(5.413), 'max_duration_us': np.float64(5.573)}]","[{'name': 'triton_poi_fused_mul_slice_view_3', 'stream': 4, 'mean_duration_us': np.float64(5.52)}]",0.00016534049807615818,99.99708565614242
aten::copy_,elementwise,Unknown,Unknown,Unknown,"((123,), (123,), ())","('long int', 'long int', 'Scalar')","((1,), (1,), ())","('', '', 'True')",4,3.8782958984375,3.8782958984375,3.80810546875,3.80810546875,0.23681938457910223,0.23681938457910223,3.68798828125,3.68798828125,4.208984375,4.208984375,15.51318359375,15.51318359375,4961582,"[{'name': 'Memcpy DtoD (Device -> Device)', 'stream': 4, 'count': 4, 'total_duration_us': np.float64(15.513), 'mean_duration_us': np.float64(3.87825), 'median_duration_us': np.float64(3.808), 'std_dev_duration_us': np.float64(0.20509799487074443), 'min_duration_us': np.float64(3.688), 'max_duration_us': np.float64(4.209)}]","[{'name': 'Memcpy DtoD (Device -> Device)', 'stream': 4, 'mean_duration_us': np.float64(3.88)}]",0.00015490645997987739,99.9972405626024
aten::sub,elementwise,Unknown,Unknown,Unknown,"((124,), (124,), ())","('int', 'int', 'Scalar')","((1,), (1,), ())","('', '', '1')",4,3.3775634765625,3.3775634765625,3.447998046875,3.447998046875,1.548524760313041,1.548524760313041,1.84423828125,1.84423828125,4.77001953125,4.77001953125,13.51025390625,13.51025390625,4777794,"[{'name': 'void at::native::unrolled_elementwise_kernel<at::native::CUDAFunctor_add<int>, std::array<char*, 3ul>, 4, TrivialOffsetCalculator<2, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, at::native::CUDAFunctor_add<int>, std::array<char*, 3ul>, TrivialOffsetCalculator<2, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast)', 'stream': 4, 'count': 4, 'total_duration_us': np.float64(13.509999999999998), 'mean_duration_us': np.float64(3.3774999999999995), 'median_duration_us': np.float64(3.448), 'std_dev_duration_us': np.float64(1.3411783065647906), 'min_duration_us': np.float64(1.844), 'max_duration_us': np.float64(4.77)}]","[{'name': 'void at::native::unrolled_elementwise_kernel<at::native::CUDAFun...', 'stream': 4, 'mean_duration_us': np.float64(3.38)}]",0.00013490626172242697,99.99737546886412
aten::copy_,elementwise,Unknown,Unknown,Unknown,"((4096,), (4096,), ())","('long int', 'long int', 'Scalar')","((1,), (1,), ())","('', '', 'True')",2,6.595458984375,6.595458984375,6.595458984375,6.595458984375,0.14190473001351125,0.14190473001351125,6.4951171875,6.4951171875,6.69580078125,6.69580078125,13.19091796875,13.19091796875,4961528,"[{'name': 'Memcpy HtoD (Host -> Device)', 'stream': 4, 'count': 2, 'total_duration_us': np.float64(13.190999999999999), 'mean_duration_us': np.float64(6.5954999999999995), 'median_duration_us': np.float64(6.5954999999999995), 'std_dev_duration_us': np.float64(0.10049999999999981), 'min_duration_us': np.float64(6.495), 'max_duration_us': np.float64(6.696)}]","[{'name': 'Memcpy HtoD (Host -> Device)', 'stream': 4, 'mean_duration_us': np.float64(6.6)}]",0.00013171754166870376,99.99750718640578
aten::copy_,elementwise,Unknown,Unknown,Unknown,"((123,), (123,), ())","('long int', 'int', 'Scalar')","((1,), (1,), ())","('', '', 'False')",2,6.294921875,6.294921875,6.294921875,6.294921875,0.113247570424408,0.113247570424408,6.21484375,6.21484375,6.375,6.375,12.58984375,12.58984375,6774095,"[{'name': 'void at::native::elementwise_kernel_manual_unroll<128, 4, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int, bool)#1})', 'stream': 4, 'count': 2, 'total_duration_us': np.float64(12.59), 'mean_duration_us': np.float64(6.295), 'median_duration_us': np.float64(6.295), 'std_dev_duration_us': np.float64(0.08000000000000007), 'min_duration_us': np.float64(6.215), 'max_duration_us': np.float64(6.375)}]","[{'name': 'void at::native::elementwise_kernel_manual_unroll<128, 4, at::na...', 'stream': 4, 'mean_duration_us': np.float64(6.3)}]",0.000125715531903974,99.99763290193769
aten::fill_,elementwise,Unknown,Unknown,Unknown,"((901,), ())","('int', 'Scalar')","((1,), ())","('', '0')",2,5.552978515625,5.552978515625,5.552978515625,5.552978515625,0.14121419604750876,0.14121419604750876,5.453125,5.453125,5.65283203125,5.65283203125,11.10595703125,11.10595703125,6742225,"[{'name': 'void at::native::unrolled_elementwise_kernel<at::native::FillFunctor<int>, std::array<char*, 1ul>, 4, TrivialOffsetCalculator<0, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, at::native::FillFunctor<int>, std::array<char*, 1ul>, TrivialOffsetCalculator<0, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast)', 'stream': 4, 'count': 2, 'total_duration_us': np.float64(11.106), 'mean_duration_us': np.float64(5.553), 'median_duration_us': np.float64(5.553), 'std_dev_duration_us': np.float64(0.09999999999999964), 'min_duration_us': np.float64(5.453), 'max_duration_us': np.float64(5.653)}]","[{'name': 'void at::native::unrolled_elementwise_kernel<at::native::FillFun...', 'stream': 4, 'mean_duration_us': np.float64(5.55)}]",0.00011089822266350795,99.99774380016035
aten::copy_,elementwise,Unknown,Unknown,Unknown,"((123,), (123,), ())","('int', 'int', 'Scalar')","((1,), (1,), ())","('', '', 'False')",2,5.4326171875,5.4326171875,5.4326171875,5.4326171875,0.1422499969965125,0.1422499969965125,5.33203125,5.33203125,5.533203125,5.533203125,10.865234375,10.865234375,6742222,"[{'name': 'Memcpy DtoD (Device -> Device)', 'stream': 4, 'count': 2, 'total_duration_us': np.float64(10.865), 'mean_duration_us': np.float64(5.4325), 'median_duration_us': np.float64(5.4325), 'std_dev_duration_us': np.float64(0.10050000000000026), 'min_duration_us': np.float64(5.332), 'max_duration_us': np.float64(5.533)}]","[{'name': 'Memcpy DtoD (Device -> Device)', 'stream': 4, 'mean_duration_us': np.float64(5.43)}]",0.00010849449332637409,99.99785229465368
aten::add,elementwise,Unknown,Unknown,Unknown,"((123,), (123,), ())","('int', 'int', 'Scalar')","((1,), (1,), ())","('', '', '1')",2,5.31201171875,5.31201171875,5.31201171875,5.31201171875,0.028311892606102,0.028311892606102,5.2919921875,5.2919921875,5.33203125,5.33203125,10.6240234375,10.6240234375,6742219,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<int>, std::array<char*, 3ul> >(int, at::native::CUDAFunctor_add<int>, std::array<char*, 3ul>)', 'stream': 4, 'count': 2, 'total_duration_us': np.float64(10.623999999999999), 'mean_duration_us': np.float64(5.311999999999999), 'median_duration_us': np.float64(5.311999999999999), 'std_dev_duration_us': np.float64(0.020000000000000018), 'min_duration_us': np.float64(5.292), 'max_duration_us': np.float64(5.332)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::CU...', 'stream': 4, 'mean_duration_us': np.float64(5.31)}]",0.00010608588827050366,99.99795838054196
aten::copy_,elementwise,Unknown,Unknown,Unknown,"((123,), (123,), ())","('bool', 'bool', 'Scalar')","((1,), (1,), ())","('', '', 'True')",2,5.132080078125,5.132080078125,5.132080078125,5.132080078125,0.6238974382832477,0.6238974382832477,4.69091796875,4.69091796875,5.5732421875,5.5732421875,10.26416015625,10.26416015625,6742179,"[{'name': 'Memcpy DtoD (Device -> Device)', 'stream': 4, 'count': 2, 'total_duration_us': np.float64(10.264), 'mean_duration_us': np.float64(5.132), 'median_duration_us': np.float64(5.132), 'std_dev_duration_us': np.float64(0.4410000000000003), 'min_duration_us': np.float64(4.691), 'max_duration_us': np.float64(5.573)}]","[{'name': 'Memcpy DtoD (Device -> Device)', 'stream': 4, 'mean_duration_us': np.float64(5.13)}]",0.00010249248356164433,99.99806087302552
aten::copy_,elementwise,Unknown,Unknown,Unknown,"((4096,), (4096,), ())","('int', 'int', 'Scalar')","((1,), (1,), ())","('', '', 'True')",2,5.011474609375,5.011474609375,5.011474609375,5.011474609375,0.05558798426320027,0.05558798426320027,4.97216796875,4.97216796875,5.05078125,5.05078125,10.02294921875,10.02294921875,4961574,"[{'name': 'Memcpy DtoD (Device -> Device)', 'stream': 4, 'count': 2, 'total_duration_us': np.float64(10.023), 'mean_duration_us': np.float64(5.0115), 'median_duration_us': np.float64(5.0115), 'std_dev_duration_us': np.float64(0.03949999999999987), 'min_duration_us': np.float64(4.972), 'max_duration_us': np.float64(5.051)}]","[{'name': 'Memcpy DtoD (Device -> Device)', 'stream': 4, 'mean_duration_us': np.float64(5.01)}]",0.0001000838785057739,99.99816095690403
